window,metodo,target_quarter,as_of,horizon_week,nowcast_bea,realizzato_bea,gdp_release_date,errore
2007-2019,ar2,2017Q3,2017-10-27,17,2.3857473354722103,3.1915992394406345,2017-10-28,-0.8058519039684242
2007-2019,ar2,2017Q4,2018-01-26,17,2.7219950445339203,4.584974811729059,2018-01-28,-1.8629797671951387
2007-2019,ar2,2018Q1,2018-04-27,17,3.3431957850877936,3.293553047698339,2018-04-28,0.049642737389454794
2007-2019,ar2,2018Q2,2018-07-27,17,3.3034759007953607,2.140266992640893,2018-07-28,1.1632089081544676
2007-2019,ar2,2018Q3,2018-10-26,17,2.6709623088313483,2.5182268082057035,2018-10-28,0.15273550062564478
2007-2019,ar2,2018Q4,2019-01-25,17,2.512598416759926,0.5677817986818878,2019-01-28,1.944816618078038
2007-2019,ar2,2019Q1,2019-04-26,17,2.032211278785878,2.520756202743435,2019-04-28,-0.4885449239575568
2007-2019,ar2,2019Q2,2019-07-26,17,2.135412033584516,3.382664959003589,2019-07-28,-1.247252925419073
2007-2019,ar2,2019Q3,2019-10-25,17,2.840725874329819,4.762784209178728,2019-10-28,-1.9220583348489084
2007-2019,diag4/gaussian,2006Q4,2007-01-26,17,2.554742156935985,3.4823729200428755,2007-01-28,-0.9276307631068903
2007-2019,diag4/gaussian,2007Q1,2007-04-27,17,3.636077144739347,1.2087836914185912,2007-04-28,2.4272934533207557
2007-2019,diag4/gaussian,2007Q2,2007-07-27,17,3.8651293415046695,2.4695947150627617,2007-07-28,1.3955346264419077
2007-2019,diag4/gaussian,2007Q3,2007-10-26,17,2.528570259858931,2.3240880884577653,2007-10-28,0.20448217140116576
2007-2019,diag4/gaussian,2007Q4,2008-01-25,17,2.866945049650571,2.5367271478347497,2008-01-28,0.33021790181582134
2007-2019,diag4/gaussian,2008Q1,2008-04-25,17,2.124554722131577,-1.6961606735480972,2008-04-28,3.820715395679674
2007-2019,diag4/gaussian,2008Q2,2008-07-25,17,0.3890273861063775,2.403069701864058,2008-07-28,-2.0140423157576803
2007-2019,diag4/gaussian,2008Q3,2008-10-24,17,-1.4193272278206104,-2.0845363314131338,2008-10-28,0.6652091035925234
2007-2019,diag4/gaussian,2008Q4,2009-01-23,17,-3.4693542709481218,-8.472768957225274,2009-01-28,5.003414686277152
2007-2019,diag4/gaussian,2009Q1,2009-04-24,17,-6.759706239092733,-4.462803810727223,2009-04-28,-2.2969024283655095
2007-2019,diag4/gaussian,2009Q2,2009-07-24,17,-1.967581016318953,-0.7126911125331037,2009-07-28,-1.2548899037858494
2007-2019,diag4/gaussian,2009Q3,2009-10-23,17,4.495678044701656,1.412187087697636,2009-10-28,3.0834909570040203
2007-2019,diag4/gaussian,2009Q4,2010-01-22,17,4.718903266908203,4.394263592305325,2010-01-28,0.3246396746028779
2007-2019,diag4/gaussian,2010Q1,2010-04-23,17,5.293487719176104,1.952133820572155,2010-04-28,3.3413538986039493
2007-2019,diag4/gaussian,2010Q2,2010-07-23,17,5.109511582154003,3.926881074055233,2010-07-28,1.1826305080987698
2007-2019,diag4/gaussian,2010Q3,2010-10-22,17,4.22634955013208,3.1201978026194954,2010-10-28,1.1061517475125848
2007-2019,diag4/gaussian,2010Q4,2011-01-21,17,3.033408065879839,2.117043484228409,2011-01-28,0.9163645816514299
2007-2019,diag4/gaussian,2011Q1,2011-04-22,16,3.159191352164181,-0.9454489541211974,2011-04-28,4.104640306285378
2007-2019,diag4/gaussian,2011Q2,2011-07-22,17,2.847054101387414,2.7339190839842376,2011-07-28,0.11313501740317644
2007-2019,diag4/gaussian,2011Q3,2011-10-21,17,3.734413679800075,-0.0892210766206935,2011-10-28,3.8236347564207684
2007-2019,diag4/gaussian,2011Q4,2012-01-27,17,3.4515319301834824,4.568438742179692,2012-01-28,-1.11690681199621
2007-2019,diag4/gaussian,2012Q1,2012-04-27,17,3.433844002456299,3.396793738645587,2012-04-28,0.03705026381071175
2007-2019,diag4/gaussian,2012Q2,2012-07-27,17,2.8877063405833514,1.7973274732638431,2012-07-28,1.0903788673195083
2007-2019,diag4/gaussian,2012Q3,2012-10-26,17,1.976719991934628,0.5773578286532466,2012-10-28,1.3993621632813815
2007-2019,diag4/gaussian,2012Q4,2013-01-25,17,2.6786581998530457,0.4633651980530562,2013-01-28,2.2152930017999894
2007-2019,diag4/gaussian,2013Q1,2013-04-26,17,3.066140345014201,4.005025807945661,2013-04-28,-0.9388854629314602
2007-2019,diag4/gaussian,2013Q2,2013-07-26,17,2.662972416084197,1.0748507650766292,2013-07-28,1.588121651007568
2007-2019,diag4/gaussian,2013Q3,2013-10-25,17,2.645397812046979,3.4493139225505898,2013-10-28,-0.8039161105036108
2007-2019,diag4/gaussian,2013Q4,2014-01-24,17,3.092390419853208,3.532828598657445,2014-01-28,-0.44043817880423664
2007-2019,diag4/gaussian,2014Q1,2014-04-25,17,3.0189664855289067,-1.3732548917761769,2014-04-28,4.392221377305083
2007-2019,diag4/gaussian,2014Q2,2014-07-25,17,3.966293439981961,5.268365026582655,2014-07-28,-1.3020715866006944
2007-2019,diag4/gaussian,2014Q3,2014-10-24,17,2.8882209621808874,4.950916534930627,2014-10-28,-2.06269557274974
2007-2019,diag4/gaussian,2014Q4,2015-01-23,17,2.861526470856579,2.0383303103057804,2015-01-28,0.8231961605507987
2007-2019,diag4/gaussian,2015Q1,2015-04-24,17,0.567533588344804,3.650885031119766,2015-04-28,-3.083351442774962
2007-2019,diag4/gaussian,2015Q2,2015-07-24,17,0.4418006698015064,2.500735310964308,2015-07-28,-2.0589346411628013
2007-2019,diag4/gaussian,2015Q3,2015-10-23,17,2.356095940214309,1.61061768429811,2015-10-28,0.745478255916199
2007-2019,diag4/gaussian,2015Q4,2016-01-22,17,0.4360808118343939,0.7399609712167354,2016-01-28,-0.30388015938234153
2007-2019,diag4/gaussian,2016Q1,2016-04-22,17,1.3932166841580385,2.3383061524439253,2016-04-28,-0.9450894682858868
2007-2019,diag4/gaussian,2016Q2,2016-07-22,17,1.8338036790814136,1.290696770237454,2016-07-28,0.5431069088439595
2007-2019,diag4/gaussian,2016Q3,2016-10-21,17,2.4825904221431605,2.8678981414693494,2016-10-28,-0.3853077193261889
2007-2019,diag4/gaussian,2016Q4,2017-01-27,17,2.0300891876294136,2.235699518586598,2017-01-28,-0.2056103309571844
2007-2019,diag4/gaussian,2017Q1,2017-04-21,16,2.3249033720615486,1.9618307902452337,2017-04-28,0.36307258181631497
2007-2019,diag4/gaussian,2017Q2,2017-07-21,16,4.204077424590413,2.258367983115228,2017-07-28,1.9457094414751852
2007-2019,diag4/gaussian,2017Q3,2017-10-27,17,2.006992989394618,3.1915992394406345,2017-10-28,-1.1846062500460164
2007-2019,diag4/gaussian,2017Q4,2018-01-26,17,4.235378926718547,4.584974811729059,2018-01-28,-0.34959588501051186
2007-2019,diag4/gaussian,2018Q1,2018-04-27,17,3.130929079368228,3.293553047698339,2018-04-28,-0.16262396833011072
2007-2019,diag4/gaussian,2018Q2,2018-07-27,17,3.861371028250482,2.140266992640893,2018-07-28,1.721104035609589
2007-2019,diag4/gaussian,2018Q3,2018-10-26,17,3.32207063155181,2.5182268082057035,2018-10-28,0.8038438233461065
2007-2019,diag4/gaussian,2018Q4,2019-01-25,17,2.448005005967513,0.5677817986818878,2019-01-28,1.880223207285625
2007-2019,diag4/gaussian,2019Q1,2019-04-26,17,0.8791493107421333,2.520756202743435,2019-04-28,-1.6416068920013016
2007-2019,diag4/gaussian,2019Q2,2019-07-26,17,1.32987485888596,3.382664959003589,2019-07-28,-2.052790100117629
2007-2019,diag4/gaussian,2019Q3,2019-10-25,17,2.044214801747102,4.762784209178728,2019-10-28,-2.718569407431626
2007-2019,diag4/gaussian_ar1,2006Q4,2007-01-26,17,2.3443489307818144,3.4823729200428755,2007-01-28,-1.138023989261061
2007-2019,diag4/gaussian_ar1,2007Q1,2007-04-27,17,4.012630800733419,1.2087836914185912,2007-04-28,2.8038471093148276
2007-2019,diag4/gaussian_ar1,2007Q2,2007-07-27,17,3.4593685442285693,2.4695947150627617,2007-07-28,0.9897738291658076
2007-2019,diag4/gaussian_ar1,2007Q3,2007-10-26,17,2.3960034353930126,2.3240880884577653,2007-10-28,0.07191534693524737
2007-2019,diag4/gaussian_ar1,2007Q4,2008-01-25,17,2.884352748812735,2.5367271478347497,2008-01-28,0.34762560097798545
2007-2019,diag4/gaussian_ar1,2008Q1,2008-04-25,17,2.098511888804944,-1.6961606735480972,2008-04-28,3.7946725623530413
2007-2019,diag4/gaussian_ar1,2008Q2,2008-07-25,17,-0.2700116039643263,2.403069701864058,2008-07-28,-2.673081305828384
2007-2019,diag4/gaussian_ar1,2008Q3,2008-10-24,17,-0.842474175420449,-2.0845363314131338,2008-10-28,1.2420621559926848
2007-2019,diag4/gaussian_ar1,2008Q4,2009-01-23,17,-3.606218257538163,-8.472768957225274,2009-01-28,4.86655069968711
2007-2019,diag4/gaussian_ar1,2009Q1,2009-04-24,17,-7.40711549095937,-4.462803810727223,2009-04-28,-2.944311680232147
2007-2019,diag4/gaussian_ar1,2009Q2,2009-07-24,17,-2.4851080302719097,-0.7126911125331037,2009-07-28,-1.772416917738806
2007-2019,diag4/gaussian_ar1,2009Q3,2009-10-23,17,4.465495946825859,1.412187087697636,2009-10-28,3.053308859128223
2007-2019,diag4/gaussian_ar1,2009Q4,2010-01-22,17,4.351548059148591,4.394263592305325,2010-01-28,-0.04271553315673415
2007-2019,diag4/gaussian_ar1,2010Q1,2010-04-23,17,4.578972063910114,1.952133820572155,2010-04-28,2.626838243337959
2007-2019,diag4/gaussian_ar1,2010Q2,2010-07-23,17,4.831195888977025,3.926881074055233,2010-07-28,0.9043148149217917
2007-2019,diag4/gaussian_ar1,2010Q3,2010-10-22,17,3.414669355036737,3.1201978026194954,2010-10-28,0.29447155241724143
2007-2019,diag4/gaussian_ar1,2010Q4,2011-01-21,17,2.7496844626570205,2.117043484228409,2011-01-28,0.6326409784286113
2007-2019,diag4/gaussian_ar1,2011Q1,2011-04-22,16,2.928253216913612,-0.9454489541211974,2011-04-28,3.8737021710348096
2007-2019,diag4/gaussian_ar1,2011Q2,2011-07-22,17,2.839698887178499,2.7339190839842376,2011-07-28,0.10577980319426139
2007-2019,diag4/gaussian_ar1,2011Q3,2011-10-21,17,3.30678200820258,-0.0892210766206935,2011-10-28,3.3960030848232736
2007-2019,diag4/gaussian_ar1,2011Q4,2012-01-27,17,3.6857395741429535,4.568438742179692,2012-01-28,-0.8826991680367389
2007-2019,diag4/gaussian_ar1,2012Q1,2012-04-27,17,2.839470003886002,3.396793738645587,2012-04-28,-0.557323734759585
2007-2019,diag4/gaussian_ar1,2012Q2,2012-07-27,17,3.173446184966733,1.7973274732638431,2012-07-28,1.3761187117028897
2007-2019,diag4/gaussian_ar1,2012Q3,2012-10-26,17,1.8728043852235696,0.5773578286532466,2012-10-28,1.295446556570323
2007-2019,diag4/gaussian_ar1,2012Q4,2013-01-25,17,2.5678605027953827,0.4633651980530562,2013-01-28,2.1044953047423265
2007-2019,diag4/gaussian_ar1,2013Q1,2013-04-26,17,3.013541562940736,4.005025807945661,2013-04-28,-0.9914842450049255
2007-2019,diag4/gaussian_ar1,2013Q2,2013-07-26,17,2.3875041770740517,1.0748507650766292,2013-07-28,1.3126534119974225
2007-2019,diag4/gaussian_ar1,2013Q3,2013-10-25,17,2.7876014754955047,3.4493139225505898,2013-10-28,-0.661712447055085
2007-2019,diag4/gaussian_ar1,2013Q4,2014-01-24,17,2.7659441685392805,3.532828598657445,2014-01-28,-0.7668844301181643
2007-2019,diag4/gaussian_ar1,2014Q1,2014-04-25,17,3.096234976304157,-1.3732548917761769,2014-04-28,4.469489868080334
2007-2019,diag4/gaussian_ar1,2014Q2,2014-07-25,17,4.113756895424747,5.268365026582655,2014-07-28,-1.1546081311579082
2007-2019,diag4/gaussian_ar1,2014Q3,2014-10-24,17,2.352095408603238,4.950916534930627,2014-10-28,-2.598821126327389
2007-2019,diag4/gaussian_ar1,2014Q4,2015-01-23,17,3.141944090679472,2.0383303103057804,2015-01-28,1.1036137803736916
2007-2019,diag4/gaussian_ar1,2015Q1,2015-04-24,17,0.7003328147065613,3.650885031119766,2015-04-28,-2.9505522164132048
2007-2019,diag4/gaussian_ar1,2015Q2,2015-07-24,17,0.3947144537444824,2.500735310964308,2015-07-28,-2.1060208572198253
2007-2019,diag4/gaussian_ar1,2015Q3,2015-10-23,17,3.0089642415286333,1.61061768429811,2015-10-28,1.3983465572305234
2007-2019,diag4/gaussian_ar1,2015Q4,2016-01-22,17,0.8021816730410469,0.7399609712167354,2016-01-28,0.0622207018243115
2007-2019,diag4/gaussian_ar1,2016Q1,2016-04-22,17,1.5510098651321913,2.3383061524439253,2016-04-28,-0.787296287311734
2007-2019,diag4/gaussian_ar1,2016Q2,2016-07-22,17,2.160720026124752,1.290696770237454,2016-07-28,0.870023255887298
2007-2019,diag4/gaussian_ar1,2016Q3,2016-10-21,17,2.7920951958655182,2.8678981414693494,2016-10-28,-0.07580294560383116
2007-2019,diag4/gaussian_ar1,2016Q4,2017-01-27,17,2.1473561765916527,2.235699518586598,2017-01-28,-0.08834334199494531
2007-2019,diag4/gaussian_ar1,2017Q1,2017-04-21,16,2.661997681229078,1.9618307902452337,2017-04-28,0.7001668909838443
2007-2019,diag4/gaussian_ar1,2017Q2,2017-07-21,16,4.498827985064069,2.258367983115228,2017-07-28,2.2404600019488408
2007-2019,diag4/gaussian_ar1,2017Q3,2017-10-27,17,2.135254849710222,3.1915992394406345,2017-10-28,-1.0563443897304126
2007-2019,diag4/gaussian_ar1,2017Q4,2018-01-26,17,4.194875776247353,4.584974811729059,2018-01-28,-0.39009903548170577
2007-2019,diag4/gaussian_ar1,2018Q1,2018-04-27,17,3.4904785795567106,3.293553047698339,2018-04-28,0.1969255318583718
2007-2019,diag4/gaussian_ar1,2018Q2,2018-07-27,17,4.008919557701463,2.140266992640893,2018-07-28,1.8686525650605703
2007-2019,diag4/gaussian_ar1,2018Q3,2018-10-26,17,3.4494135535376724,2.5182268082057035,2018-10-28,0.9311867453319689
2007-2019,diag4/gaussian_ar1,2018Q4,2019-01-25,17,2.3025585531349924,0.5677817986818878,2019-01-28,1.7347767544531045
2007-2019,diag4/gaussian_ar1,2019Q1,2019-04-26,17,0.9222727140791642,2.520756202743435,2019-04-28,-1.5984834886642707
2007-2019,diag4/gaussian_ar1,2019Q2,2019-07-26,17,1.261674058838791,3.382664959003589,2019-07-28,-2.120990900164798
2007-2019,diag4/gaussian_ar1,2019Q3,2019-10-25,17,2.409691320529173,4.762784209178728,2019-10-28,-2.3530928886495546
2007-2019,diag4/student_t,2006Q4,2007-01-26,17,2.6006366154325056,3.4823729200428755,2007-01-28,-0.8817363046103699
2007-2019,diag4/student_t,2007Q1,2007-04-27,17,3.6201397024034687,1.2087836914185912,2007-04-28,2.4113560109848775
2007-2019,diag4/student_t,2007Q2,2007-07-27,17,3.7886386665599625,2.4695947150627617,2007-07-28,1.3190439514972008
2007-2019,diag4/student_t,2007Q3,2007-10-26,17,2.5638331575283058,2.3240880884577653,2007-10-28,0.2397450690705405
2007-2019,diag4/student_t,2007Q4,2008-01-25,17,2.8473627304407056,2.5367271478347497,2008-01-28,0.3106355826059559
2007-2019,diag4/student_t,2008Q1,2008-04-25,17,2.1737772323456417,-1.6961606735480972,2008-04-28,3.869937905893739
2007-2019,diag4/student_t,2008Q2,2008-07-25,17,0.6663636626072833,2.403069701864058,2008-07-28,-1.7367060392567746
2007-2019,diag4/student_t,2008Q3,2008-10-24,17,-1.1233327183198585,-2.0845363314131338,2008-10-28,0.9612036130932753
2007-2019,diag4/student_t,2008Q4,2009-01-23,17,-3.0826639388468857,-8.472768957225274,2009-01-28,5.390105018378388
2007-2019,diag4/student_t,2009Q1,2009-04-24,17,-5.5500368893982905,-4.462803810727223,2009-04-28,-1.0872330786710673
2007-2019,diag4/student_t,2009Q2,2009-07-24,17,-1.5940306301409857,-0.7126911125331037,2009-07-28,-0.881339517607882
2007-2019,diag4/student_t,2009Q3,2009-10-23,17,4.313064095626595,1.412187087697636,2009-10-28,2.900877007928959
2007-2019,diag4/student_t,2009Q4,2010-01-22,17,4.470889025008451,4.394263592305325,2010-01-28,0.07662543270312572
2007-2019,diag4/student_t,2010Q1,2010-04-23,17,4.995681959168108,1.952133820572155,2010-04-28,3.043548138595953
2007-2019,diag4/student_t,2010Q2,2010-07-23,17,4.760337403828663,3.926881074055233,2010-07-28,0.8334563297734299
2007-2019,diag4/student_t,2010Q3,2010-10-22,17,3.976671424399436,3.1201978026194954,2010-10-28,0.8564736217799407
2007-2019,diag4/student_t,2010Q4,2011-01-21,17,2.957754280092706,2.117043484228409,2011-01-28,0.8407107958642968
2007-2019,diag4/student_t,2011Q1,2011-04-22,16,3.073701295284548,-0.9454489541211974,2011-04-28,4.019150249405746
2007-2019,diag4/student_t,2011Q2,2011-07-22,17,2.790668753369685,2.7339190839842376,2011-07-28,0.056749669385447454
2007-2019,diag4/student_t,2011Q3,2011-10-21,17,3.645015660270423,-0.0892210766206935,2011-10-28,3.7342367368911167
2007-2019,diag4/student_t,2011Q4,2012-01-27,17,3.392739025021796,4.568438742179692,2012-01-28,-1.1756997171578965
2007-2019,diag4/student_t,2012Q1,2012-04-27,17,3.3919299681173465,3.396793738645587,2012-04-28,-0.004863770528240607
2007-2019,diag4/student_t,2012Q2,2012-07-27,17,2.8852590735780392,1.7973274732638431,2012-07-28,1.0879316003141961
2007-2019,diag4/student_t,2012Q3,2012-10-26,17,2.024639167891573,0.5773578286532466,2012-10-28,1.4472813392383266
2007-2019,diag4/student_t,2012Q4,2013-01-25,17,2.6866851529331104,0.4633651980530562,2013-01-28,2.223319954880054
2007-2019,diag4/student_t,2013Q1,2013-04-26,17,3.076051423634163,4.005025807945661,2013-04-28,-0.9289743843114984
2007-2019,diag4/student_t,2013Q2,2013-07-26,17,2.6486935562300973,1.0748507650766292,2013-07-28,1.573842791153468
2007-2019,diag4/student_t,2013Q3,2013-10-25,17,2.614161390859393,3.4493139225505898,2013-10-28,-0.8351525316911967
2007-2019,diag4/student_t,2013Q4,2014-01-24,17,3.0488287877750158,3.532828598657445,2014-01-28,-0.48399981088242905
2007-2019,diag4/student_t,2014Q1,2014-04-25,17,2.9720892019600376,-1.3732548917761769,2014-04-28,4.345344093736214
2007-2019,diag4/student_t,2014Q2,2014-07-25,17,3.8814016316160327,5.268365026582655,2014-07-28,-1.3869633949666227
2007-2019,diag4/student_t,2014Q3,2014-10-24,17,2.891845013891925,4.950916534930627,2014-10-28,-2.0590715210387023
2007-2019,diag4/student_t,2014Q4,2015-01-23,17,2.84919550715681,2.0383303103057804,2015-01-28,0.8108651968510294
2007-2019,diag4/student_t,2015Q1,2015-04-24,17,0.6076208155308516,3.650885031119766,2015-04-28,-3.0432642155889145
2007-2019,diag4/student_t,2015Q2,2015-07-24,17,0.5024334019178012,2.500735310964308,2015-07-28,-1.9983019090465066
2007-2019,diag4/student_t,2015Q3,2015-10-23,17,2.307474718293534,1.61061768429811,2015-10-28,0.6968570339954241
2007-2019,diag4/student_t,2015Q4,2016-01-22,17,0.4887841613854471,0.7399609712167354,2016-01-28,-0.2511768098312883
2007-2019,diag4/student_t,2016Q1,2016-04-22,17,1.384976566373486,2.3383061524439253,2016-04-28,-0.9533295860704392
2007-2019,diag4/student_t,2016Q2,2016-07-22,17,1.817645300217752,1.290696770237454,2016-07-28,0.5269485299802978
2007-2019,diag4/student_t,2016Q3,2016-10-21,17,2.4511179205621847,2.8678981414693494,2016-10-28,-0.4167802209071647
2007-2019,diag4/student_t,2016Q4,2017-01-27,17,2.0152923194199035,2.235699518586598,2017-01-28,-0.2204071991666945
2007-2019,diag4/student_t,2017Q1,2017-04-21,16,2.266896102352156,1.9618307902452337,2017-04-28,0.30506531210692245
2007-2019,diag4/student_t,2017Q2,2017-07-21,16,4.06457220785823,2.258367983115228,2017-07-28,1.8062042247430021
2007-2019,diag4/student_t,2017Q3,2017-10-27,17,1.9511456866909471,3.1915992394406345,2017-10-28,-1.2404535527496874
2007-2019,diag4/student_t,2017Q4,2018-01-26,17,4.057386360608395,4.584974811729059,2018-01-28,-0.5275884511206641
2007-2019,diag4/student_t,2018Q1,2018-04-27,17,3.0119841074261355,3.293553047698339,2018-04-28,-0.28156894027220325
2007-2019,diag4/student_t,2018Q2,2018-07-27,17,3.7156748777117383,2.140266992640893,2018-07-28,1.5754078850708453
2007-2019,diag4/student_t,2018Q3,2018-10-26,17,3.2288158728496885,2.5182268082057035,2018-10-28,0.710589064643985
2007-2019,diag4/student_t,2018Q4,2019-01-25,17,2.4419769792680235,0.5677817986818878,2019-01-28,1.8741951805861357
2007-2019,diag4/student_t,2019Q1,2019-04-26,17,0.9681340809745808,2.520756202743435,2019-04-28,-1.552622121768854
2007-2019,diag4/student_t,2019Q2,2019-07-26,17,1.3900005922929504,3.382664959003589,2019-07-28,-1.9926643667106387
2007-2019,diag4/student_t,2019Q3,2019-10-25,17,2.075202558358624,4.762784209178728,2019-10-28,-2.6875816508201034
2007-2019,diag4/student_t_ar1,2006Q4,2007-01-26,17,2.292884909950988,3.4823729200428755,2007-01-28,-1.1894880100918876
2007-2019,diag4/student_t_ar1,2007Q1,2007-04-27,17,3.979465406092264,1.2087836914185912,2007-04-28,2.770681714673673
2007-2019,diag4/student_t_ar1,2007Q2,2007-07-27,17,3.4511668689606534,2.4695947150627617,2007-07-28,0.9815721538978917
2007-2019,diag4/student_t_ar1,2007Q3,2007-10-26,17,2.370948572872256,2.3240880884577653,2007-10-28,0.046860484414490866
2007-2019,diag4/student_t_ar1,2007Q4,2008-01-25,17,2.878210344273602,2.5367271478347497,2008-01-28,0.34148319643885205
2007-2019,diag4/student_t_ar1,2008Q1,2008-04-25,17,2.086344973399945,-1.6961606735480972,2008-04-28,3.7825056469480423
2007-2019,diag4/student_t_ar1,2008Q2,2008-07-25,17,-0.2537685530324629,2.403069701864058,2008-07-28,-2.656838254896521
2007-2019,diag4/student_t_ar1,2008Q3,2008-10-24,17,-0.962317097367682,-2.0845363314131338,2008-10-28,1.1222192340454518
2007-2019,diag4/student_t_ar1,2008Q4,2009-01-23,17,-3.58236156487719,-8.472768957225274,2009-01-28,4.8904073923480835
2007-2019,diag4/student_t_ar1,2009Q1,2009-04-24,17,-6.92696799894118,-4.462803810727223,2009-04-28,-2.4641641882139567
2007-2019,diag4/student_t_ar1,2009Q2,2009-07-24,17,-2.8564407160108773,-0.7126911125331037,2009-07-28,-2.1437496034777737
2007-2019,diag4/student_t_ar1,2009Q3,2009-10-23,17,4.623770281035577,1.412187087697636,2009-10-28,3.2115831933379413
